age,income,policy_amount,num_claims,fraudulent
25,55816,5403,4,0
66,22023,17801,3,1
48,45656,45744,4,1
29,54842,32064,0,0
38,75189,8985,0,0
47,65923,21260,3,1
79,55080,34941,4,1
44,23474,32615,2,0
61,99707,34741,3,0
43,23260,11549,2,0
50,80218,27530,3,1
43,69109,10128,2,0
43,25618,17801,1,0
53,65765,38057,0,1
57,54118,15505,3,1
18,29285,17370,1,0
76,77083,17028,3,0
32,93677,19593,0,1
67,48352,31159,0,0
18,64056,47629,2,1
28,83045,34621,0,0
72,43707,15438,0,0
19,42161,38415,0,1
18,87390,24538,4,1
48,38650,38033,4,0
61,36944,8488,0,1
33,27546,20332,4,1
71,74139,16109,3,0
39,27207,24162,1,1
59,92022,26340,1,0
35,51222,29594,4,0
64,49121,16793,1,0
34,58915,25850,4,0
47,30017,28936,2,0
27,35094,8827,0,1
52,51236,34290,1,1
75,27664,38410,0,0
79,49921,5816,1,0
38,87219,39959,3,0
33,83590,27310,3,0
23,29390,40436,4,0
20,53777,49587,0,0
58,68588,16783,4,0
60,62667,12559,2,1
38,49980,47890,4,1
30,43808,35200,4,0
35,83470,12008,4,0
75,92762,46488,1,1
71,37926,41830,1,0
77,37621,28276,2,1
41,31167,49543,0,0
44,91245,12502,3,1
71,98776,24184,0,0
21,55031,15790,3,0
39,52146,26633,1,0
41,27998,41961,4,1
57,60508,30368,2,0
62,96348,32045,2,0
27,51101,9383,2,0
19,99764,48854,0,0
57,44747,31345,1,0
23,80800,40918,1,1
65,21882,25742,4,1
35,58955,28250,0,0
34,79965,7577,4,1
55,61560,9880,3,0
62,51343,9305,1,1
40,23950,31740,2,0
63,23889,19951,4,0
47,50410,24532,3,1
75,38976,17602,2,0
38,43016,27538,2,0
79,94747,45828,4,0
27,42742,10126,4,1
73,43553,23330,4,0
60,83338,18242,1,0
30,49332,39340,0,0
29,98625,33932,4,0
26,24436,18823,1,0
21,37087,21583,0,1
56,75702,9068,3,0
41,45428,13281,0,0
78,94033,11198,1,0
71,48154,27415,1,1
51,64747,46051,0,0
56,54349,49617,0,0
78,89493,31679,1,0
58,57358,17348,1,1
22,72484,48124,3,0
32,70837,21973,1,0
67,95333,25022,1,1
21,27531,29459,2,1
68,33825,15080,2,0
69,84028,41813,2,0
75,92447,25168,4,0
56,52316,22561,4,1
75,91267,39045,1,0
25,37279,36892,2,0
66,64223,7965,3,1
62,48000,37438,3,0
41,32045,13493,3,0
70,71498,7344,1,1
45,56299,45426,2,1
72,96202,42931,1,0
60,38245,24599,1,0
44,47339,32891,3,0
18,90388,45955,2,0
51,83819,21445,4,0
34,99817,38625,0,0
54,48031,30113,1,0
79,36626,22724,2,0
79,43302,35532,0,0
55,66691,30393,0,0
43,50112,32683,4,0
74,91047,26399,4,0
41,90204,22358,1,0
56,26087,42405,1,0
77,92551,25036,2,0
38,51314,23095,4,1
47,97150,31656,4,0
64,89539,38348,2,0
68,46235,31617,4,0
65,80572,46311,3,1
74,53366,40070,0,0
30,71347,38841,3,0
54,52837,47991,0,0
20,28139,36766,2,0
49,29585,12561,2,0
52,23659,35371,0,0
36,25634,36412,0,0
31,23682,23266,0,1
65,55451,9345,0,1
39,90098,22644,1,0
34,24652,12047,4,0
76,95038,5231,4,1
21,90249,14148,2,0
62,25413,42497,1,1
57,41984,47054,0,1
36,40487,49889,1,0
54,22075,24920,0,0
19,53550,9314,4,0
32,62293,30272,0,0
19,97445,21690,4,1
28,49212,47983,0,0
62,34962,8474,2,0
40,35853,27232,4,0
27,70209,29039,2,0
20,99911,19104,1,0
22,65964,22786,0,0
20,87645,25760,1,0
55,80501,49358,0,1
30,86856,27193,4,0
59,57185,27414,0,0
36,89235,21791,3,0
57,69884,10680,3,1
67,82858,19854,3,0
52,84326,17893,2,0
41,59330,43271,3,0
41,66415,11224,0,0
34,81006,45373,1,1
57,69127,32685,2,0
27,42547,33509,4,0
19,42939,23476,2,1
61,99738,16062,1,1
40,94332,46938,3,0
23,21722,6484,1,0
19,63364,31990,2,1
38,31674,24760,2,1
72,22812,11326,2,1
73,22278,38234,1,0
52,55118,9933,0,0
66,89159,19539,0,0
46,26530,38742,3,0
24,69866,10187,4,0
46,20924,44780,1,0
70,39546,7651,0,0
54,73305,23183,3,0
40,97806,19963,4,0
50,38953,22399,3,0
25,55583,11238,3,0
29,90114,31324,4,1
63,24462,47416,2,1
65,20888,46328,0,0
27,87259,37667,0,1
32,43410,11047,4,0
70,28602,11589,0,1
41,38614,19965,1,0
43,38444,17805,1,0
64,73050,6344,1,0
59,88149,25501,4,0
70,64866,32331,3,0
77,86213,14324,3,1
56,96638,12539,2,0
75,77239,45632,2,0
20,63211,35262,1,1
19,23004,26732,1,0
23,83789,18225,4,0
38,94522,44859,1,0
26,84084,49988,1,1
27,46269,31496,1,0
53,99709,23856,0,1
76,41118,5958,3,0
20,34089,32863,0,0
58,62956,22872,1,0
41,99226,26151,1,0
39,33740,23317,0,1
66,89581,18584,0,0
31,91160,43495,4,1
59,63779,31592,4,0
62,40495,42917,1,0
61,59602,27136,0,0
44,29033,42742,4,1
50,73103,28474,2,0
77,40442,25321,0,0
39,23247,41029,3,0
46,70368,48159,2,0
36,75244,48262,2,0
36,45474,36777,0,0
23,84784,33858,1,0
62,25586,46838,3,1
36,76228,43336,4,1
30,27940,9768,4,0
76,38606,16886,1,1
43,60747,10177,3,0
39,84727,36761,3,1
38,54282,13046,2,0
53,77760,36883,2,0
73,82996,11601,3,1
19,22883,13897,0,1
64,56594,24073,0,0
61,98103,48219,0,1
47,89875,9581,3,0
44,35426,49827,4,1
24,36486,44802,0,0
37,96085,34698,4,0
67,23993,14444,0,1
48,32219,14444,3,0
40,23708,10080,0,0
30,48788,42206,4,0
34,21495,8128,1,1
21,56160,47626,4,0
74,27537,27206,1,0
31,55553,35450,4,1
37,42203,17581,0,1
77,74032,49569,0,0
30,91124,14811,4,1
20,57659,32482,0,0
43,84043,17105,0,1
43,23525,33361,3,0
35,24777,26052,2,1
49,89725,16960,2,0
31,65791,30503,4,0
64,51501,23162,2,0
20,85258,8103,1,0
18,96185,43634,4,0
43,43719,10530,4,0
41,86686,32020,1,1
66,99837,8088,2,1
52,48434,28128,1,0
31,40520,10171,0,0
20,76881,9465,4,1
30,21510,29739,3,0
64,48546,34998,1,1
67,33982,44361,4,1
31,89451,33575,4,1
38,39636,28071,1,0
43,78087,32333,3,0
20,30957,33149,4,1
68,56706,5350,0,0
57,82871,11522,0,1
21,81737,37968,0,0
53,60975,28658,3,1
68,48129,40320,2,0
60,57939,12551,0,0
18,85059,49888,1,1
57,28298,38819,2,1
64,84422,34008,1,0
50,26480,15870,3,0
24,80389,47755,0,0
70,88393,8558,4,1
69,24349,13298,0,0
69,86964,8513,3,1
73,59491,14460,0,1
28,66778,30316,0,0
44,47677,12653,0,0
78,33272,5022,3,1
31,31828,33669,0,0
39,64431,42563,4,0
33,27856,39218,4,0
63,31223,36709,2,0
29,59413,27169,2,1
66,76822,40522,2,0
63,55689,22011,2,0
27,93702,24651,4,0
41,76396,5566,2,1
78,32637,41526,1,0
63,66534,48450,3,0
35,86414,7020,3,0
39,96240,8530,4,0
26,94038,23890,3,0
34,35266,16747,3,1
55,68068,15383,0,1
57,64356,48882,2,0
75,35046,30304,2,0
30,45270,21857,0,0
67,96342,38373,4,1
54,57988,30818,1,0
23,72179,43451,4,0
38,55892,18669,1,1
68,49512,12404,1,1
53,79165,41522,0,0
24,25099,25754,4,0
53,73487,41646,2,1
42,94088,41511,4,0
28,97163,9847,4,0
61,70003,20936,1,1
31,86886,48224,1,0
62,97812,43446,2,0
46,31739,37140,2,1
27,32384,43865,1,0
67,53094,9053,4,0
65,22120,5709,1,1
22,20993,5922,3,0
25,38150,41167,3,0
63,84681,38175,1,1
22,65388,41360,2,0
75,71116,17790,1,1
77,75753,31364,4,0
41,59787,19567,3,0
57,55673,25343,0,1
74,28290,36142,2,1
43,80123,6490,0,1
23,36627,19582,2,0
33,93474,33426,0,0
77,78844,22865,0,0
53,82904,39048,1,0
29,84705,35288,2,0
28,88245,37378,3,1
20,47629,36723,0,0
61,64186,21178,1,0
79,66537,42622,4,0
54,50832,46834,2,0
23,43472,13055,2,1
36,68850,29687,3,1
35,29507,44848,0,0
33,95114,45829,1,1
40,75696,44226,0,1
60,92247,13393,1,1
54,76373,20860,3,1
26,81264,48613,0,0
20,35979,26136,4,0
79,35049,22915,3,0
25,79081,14581,3,0
55,44997,46490,2,0
21,76144,21081,1,1
29,60830,23001,0,1
61,41746,42922,1,1
48,29603,29940,3,0
42,96977,8371,0,1
70,24570,16016,4,1
33,52316,27943,1,0
59,71604,22756,1,0
71,38467,16049,4,0
31,98381,7237,3,0
30,64638,41242,1,0
58,46943,9444,2,0
24,90369,25852,2,1
29,23340,10758,0,0
54,63532,41344,4,1
67,97848,49322,3,0
21,86175,25359,2,1
19,78918,14176,0,1
52,64188,34658,0,0
75,35211,10674,1,0
61,33496,22910,3,0
20,77248,32948,2,1
21,61145,6036,4,0
55,49672,32749,1,0
29,94255,31820,2,0
36,56027,31678,0,0
27,56251,7230,4,0
79,39403,22426,0,0
18,45150,45709,1,1
34,95762,33680,4,1
33,66940,48667,4,0
26,70476,11168,1,1
74,54202,39097,0,0
70,28729,8655,4,0
26,43938,43321,3,0
76,95302,43309,3,0
72,93920,41673,0,1
26,45762,6080,4,0
29,48724,16797,0,1
72,40653,41018,3,1
58,33507,7115,4,0
32,92914,24951,4,0
19,62773,42888,0,1
28,55205,13239,4,0
28,31571,22824,0,0
25,57320,16927,2,0
72,68853,5944,2,0
49,50190,24503,3,0
23,56522,27456,3,0
70,91801,15175,1,1
37,64489,29930,2,1
56,92277,8305,2,0
52,21837,20345,1,0
25,73763,39685,0,0
67,76964,44537,2,0
66,76398,38136,2,0
60,73198,32562,3,0
51,55143,38960,1,1
74,69427,49953,1,1
70,26859,16194,3,0
76,65507,15088,2,0
73,54356,28728,4,0
36,82570,22937,1,1
24,32854,24194,2,0
48,53013,19776,0,0
35,51654,48992,1,0
57,43054,37879,3,0
31,93728,25456,1,0
56,80254,22447,3,1
77,87720,39160,0,0
70,65206,22581,2,0
77,56019,38108,3,0
76,36281,10015,3,1
53,25863,40629,0,1
34,72203,18895,4,0
54,95238,35496,1,0
61,56539,34808,4,0
26,99072,17792,1,1
75,62088,20430,0,0
37,82438,44130,0,0
62,36077,47500,4,0
74,45273,11308,0,1
45,51052,8584,2,1
67,87955,36088,4,0
37,33518,8519,3,0
58,27396,45555,3,0
53,60077,14597,0,0
70,31981,45317,0,0
44,88292,7013,1,0
25,84842,38215,4,0
49,25023,23104,4,1
18,41219,33443,2,1
34,37094,18465,3,0
74,57853,25477,3,1
26,25646,5033,2,1
37,74045,32487,1,0
62,66925,6403,2,1
49,63927,8219,1,0
19,31991,13077,1,0
49,38978,7710,1,0
62,55723,31178,0,1
26,44787,37487,0,0
47,69092,43438,1,0
37,64791,17964,2,1
55,95171,26602,2,1
77,34932,33288,2,0
18,56911,35714,0,0
77,29946,8602,1,0
74,34387,27488,3,0
22,89141,9096,2,0
52,69573,40102,0,0
53,61405,11116,4,0
18,29152,20539,1,1
31,55415,34610,2,0
26,51848,6279,0,1
47,63394,42717,4,0
41,89265,5049,1,1
21,51455,43419,3,0
67,86560,32240,1,0
31,36921,47734,1,0
42,52179,41814,2,1
21,72235,21449,1,0
42,52037,11539,4,0
27,53275,26754,4,0
52,56692,9223,1,0
72,28872,32320,1,0
24,71764,10302,4,1
59,72299,33615,4,0
30,54961,24272,2,0
21,44466,26241,3,1
67,35762,38434,4,0
60,38930,46892,3,0
74,74213,35798,3,0
53,90191,10138,4,0
73,70374,41620,2,0
31,76902,9140,1,0
35,90555,18533,0,1
25,74875,48136,1,0
49,59314,38385,0,0
44,72175,18944,4,1
59,68978,36973,1,1
54,78415,17185,1,0
40,66255,7444,0,0
24,69662,15514,2,1
29,98178,25617,4,0
42,69496,6350,4,0
20,67791,32406,4,0
43,77235,23659,1,0
21,59140,27634,3,0
59,52076,39685,0,1
53,64782,15269,1,0
32,71632,5608,2,0
49,42203,30344,2,0
46,65642,16121,1,0
27,29486,44834,0,0
38,80595,40157,4,0
79,52158,5167,4,0
71,34681,44543,3,0
33,74790,8256,1,0
64,75052,7479,3,1
36,97237,28975,2,0
46,35372,46939,4,0
69,46611,32010,4,0
68,25523,40584,3,0
35,65793,13982,1,1
75,40233,49146,3,0
61,44955,41769,2,0
74,89299,15640,1,0
33,67524,45239,2,0
18,62621,49634,1,0
65,88001,12740,3,1
19,89987,30702,0,0
73,20015,43794,3,0
32,24410,26134,1,0
56,38964,16353,2,0
45,90671,16381,3,0
18,93484,45074,1,0
22,90325,20238,2,0
59,28602,46711,2,0
39,27232,22616,2,1
70,77245,19422,1,0
53,67950,46818,2,1
63,90371,34638,2,0
30,48381,9728,3,1
18,96305,29029,2,0
33,76025,45047,0,0
72,73706,23384,1,1
58,20819,35089,2,1
39,55383,27390,2,0
49,98684,38007,4,0
33,91605,28823,3,0
68,25640,7190,2,1
32,79888,42459,3,0
75,82244,7015,3,0
63,93237,26754,0,1
69,88575,21546,1,1
59,74087,46309,0,0
70,51915,5030,1,0
29,63642,11601,4,0
77,76611,29389,0,0
18,66889,48098,3,1
70,61215,23559,2,0
34,22487,26449,4,0
58,81045,22231,1,0
72,94035,29276,0,0
68,91667,34416,4,1
74,79040,12977,0,0
67,81295,42100,3,0
45,20825,19294,0,1
24,21191,14204,1,1
26,63094,24408,1,0
39,83490,40838,2,0
43,74799,22458,2,1
70,59553,27352,1,0
29,26813,25867,1,1
24,46350,28613,1,0
63,48992,18654,4,0
64,53975,28704,0,1
32,44992,22119,4,1
55,63736,13133,3,0
38,21237,35760,2,0
31,24943,21037,0,1
19,73917,27205,2,0
25,41220,48816,3,0
62,67798,27060,1,0
72,48694,21079,2,1
23,48250,25861,1,1
54,99478,21479,2,0
54,53227,14103,3,0
74,98305,34458,2,0
50,73920,42156,3,1
58,30447,16498,0,0
23,94045,25820,4,0
69,42865,13910,3,0
43,75450,48964,2,0
79,36134,28399,0,0
56,72378,28758,3,0
58,36201,12658,2,1
54,38936,48388,3,0
31,98794,36884,3,1
54,81752,20265,1,0
25,85309,25065,2,1
56,41762,44958,4,0
30,23228,37505,3,0
30,79405,16411,0,0
57,88946,48573,2,1
60,20408,37697,4,0
45,67497,20162,2,1
75,71419,11035,4,0
35,78087,27510,4,0
74,25773,11128,3,0
36,72986,31841,1,0
55,79175,43746,2,0
49,94715,19817,0,0
39,25617,25444,0,0
19,88237,7984,1,1
77,23907,24180,0,1
30,33841,10444,2,0
40,69827,42699,0,0
42,74079,25310,2,0
45,98943,8808,4,0
75,81467,13680,3,1
28,68091,45079,1,0
50,74501,28327,1,0
41,81855,31834,0,1
19,39859,24097,2,0
47,92352,30826,3,0
34,69693,11118,0,0
57,36548,43481,3,0
51,53385,33536,2,1
55,97641,19707,0,1
39,44644,30567,0,1
22,25639,29975,3,1
65,97152,17596,0,0
57,40580,41867,3,0
68,46974,31143,2,0
33,65373,8817,3,0
30,67612,31849,2,0
43,44761,11482,2,0
48,30701,14317,4,0
69,40822,27284,3,0
56,34970,41091,1,1
65,55847,45414,4,0
40,43103,16691,4,1
65,77479,6565,3,1
78,80787,46878,4,1
29,36944,26003,4,1
31,34974,20850,0,0
73,66984,45135,2,0
35,66893,9119,1,0
44,46314,23038,3,1
45,49852,47573,0,0
35,24953,5241,1,0
33,96773,9332,1,0
69,48448,40837,0,0
33,51771,46253,3,0
30,71550,18398,2,1
75,75378,42073,0,1
46,74895,30363,4,1
26,78737,23660,1,0
43,88124,49274,4,1
45,80810,17745,3,0
58,91892,40369,2,0
30,40069,15023,2,1
78,34695,19216,2,1
53,73461,29961,4,1
26,40783,35107,3,0
64,21403,39179,4,0
31,48327,25581,1,0
68,87821,21773,2,1
29,28862,14417,3,0
70,87264,25022,4,0
75,31430,8792,4,0
74,54017,22224,4,0
49,53646,47337,4,0
55,48922,35451,4,1
20,31543,5234,1,0
75,69649,20317,2,1
74,45553,27463,4,0
71,68860,8138,1,1
69,80388,22192,3,0
33,80092,10159,3,1
79,93114,33662,1,0
37,41263,43452,1,0
49,96204,47020,1,0
73,32232,5066,3,0
40,29092,11546,4,0
34,54234,18985,2,1
33,60482,13187,4,0
55,38117,27337,0,0
25,53258,17169,1,0
36,79097,15665,4,0
47,38302,9304,2,0
74,95762,39778,4,0
75,60934,21000,0,0
51,96439,39656,0,0
31,62446,36765,4,0
39,91635,21752,2,1
61,46076,6762,4,0
34,69349,22377,1,0
77,66578,22571,2,1
76,29726,5002,3,1
32,70865,32765,2,0
67,95076,5763,4,0
65,28102,29841,4,0
49,32754,40250,3,0
30,56612,15921,0,1
38,53363,24224,4,1
66,93866,26730,0,0
57,85777,23807,0,0
50,38747,26765,1,0
78,67770,31989,0,1
74,69884,18054,2,1
75,85670,7475,0,0
44,55394,43817,1,1
52,80484,47024,4,1
33,63084,10997,4,0
45,51093,45192,3,0
51,27179,11786,0,0
64,54278,26722,2,0
18,65813,16084,3,1
58,92443,26418,3,0
65,83828,9465,1,0
48,89942,9946,4,0
53,39748,15514,0,0
61,95127,35789,0,0
50,29742,46006,4,0
50,23411,8661,1,0
56,58464,7564,1,1
35,49698,9927,1,0
40,96011,48626,2,0
77,51108,22139,0,0
40,91296,39220,1,0
32,67133,11179,1,0
43,66662,22288,4,0
47,82421,7454,3,0
42,45180,24871,3,0
62,59194,41828,3,0
33,32525,27188,0,1
56,60674,49723,2,0
65,28922,46738,0,0
62,82782,18119,4,1
31,99818,28872,1,1
34,54846,29120,0,0
29,87173,39369,3,0
46,33916,34315,2,0
49,50926,34084,4,0
73,62941,8843,1,1
41,80294,8675,2,0
69,39684,17049,0,0
30,36966,38773,0,1
73,77479,5231,2,0
37,95704,16845,2,1
32,78321,27960,1,0
73,94011,21230,3,0
70,55166,23517,2,0
21,73264,33412,1,0
71,23466,23074,2,0
51,41902,22607,2,1
45,79805,42738,3,0
67,25363,23587,1,0
19,79397,14089,0,0
74,22134,12882,1,1
64,85126,31445,1,0
47,70791,46111,1,1
43,61379,36820,3,0
68,57723,21555,3,1
64,61166,10524,4,0
43,27249,39197,0,0
37,23796,26241,3,0
59,38918,27201,3,0
45,38564,24817,1,0
73,98743,40967,1,1
37,86982,15090,2,0
28,86487,37266,2,1
75,73173,22743,2,0
27,87253,45200,3,0
78,73394,35914,2,0
40,31390,21483,0,0
54,76627,24826,2,1
58,50950,18196,4,1
69,92130,31496,4,0
36,82963,16159,1,0
62,64693,32780,3,0
35,39600,22104,4,1
66,94634,23384,0,0
44,83086,40775,1,0
23,97478,18966,4,0
27,34012,32203,2,0
19,50702,36797,4,0
41,68176,18696,4,0
55,30346,31865,1,0
45,34428,27574,3,0
45,25755,42880,2,0
70,26283,23115,2,1
62,69036,6580,2,0
67,21337,40994,2,1
56,79786,31572,3,0
19,82968,9590,2,0
78,40857,23236,3,1
63,47640,21465,1,1
22,58435,8012,0,0
67,36214,28576,3,0
28,61532,10301,2,0
27,46531,30773,1,1
60,93549,40880,1,0
76,55812,44356,4,0
19,78928,28946,4,0
32,90554,29491,0,1
56,83883,10381,0,1
58,72398,39872,4,0
54,62774,45494,4,0
24,51090,47558,1,0
37,56809,22328,3,0
51,87425,29469,4,0
52,44060,13770,2,0
51,30091,14106,3,0
70,66283,29737,3,1
39,39039,5774,2,0
48,63289,5056,2,0
40,23718,28055,2,0
36,41919,44994,1,0
21,62016,30765,4,0
41,95234,37648,4,0
37,54398,5545,1,0
56,41444,35765,3,0
45,68051,42674,1,0
71,26866,47373,4,1
56,90457,11395,0,1
34,66113,19501,1,1
36,61522,31991,0,1
71,85143,8388,0,0
65,52759,15821,2,0
52,42665,5571,2,0
49,91785,23124,2,1
64,86329,41695,0,0
63,47679,21731,4,0
64,73883,22228,2,0
63,99529,24049,2,0
56,89131,9592,3,0
74,68295,36230,0,0
52,70006,15691,0,1
47,67181,21599,2,0
34,70721,44381,3,0
59,22256,48860,3,0
64,32101,13477,1,1
46,66490,13052,1,0
23,73255,8059,2,1
77,56944,33797,0,0
34,93497,37818,3,1
34,35416,43306,3,1
31,58022,39493,3,1
41,28429,20410,0,0
74,33783,42334,1,0
67,80632,16495,2,0
74,44290,12857,1,0
54,82489,48677,3,1
78,75153,12826,3,0
57,54500,18791,0,1
56,64021,9533,0,1
72,86722,24706,0,1
49,76733,31965,2,1
53,29176,21907,4,0
67,41557,30230,4,0
54,75034,42369,2,0
65,30738,24337,2,0
31,25041,23492,2,0
44,70606,47898,1,0
76,76365,38972,2,0
36,60527,41850,1,0
48,29250,27840,0,1
63,45688,33638,3,0
26,39790,8334,4,1
55,20946,5711,3,0
34,56798,14104,4,0
36,93863,10710,0,0
61,21136,35351,4,1
21,51915,47694,0,0
65,86090,20977,3,1
74,43421,48096,1,1
28,98769,38099,4,0
39,79916,8834,2,0
21,50893,13899,1,0
34,84124,44978,1,0
25,56171,29996,0,0
63,38638,10804,3,0
76,86484,12733,2,0
51,61063,38020,3,1
28,44193,14190,3,0
48,92743,19122,1,1
28,29238,10827,2,1
73,27419,24939,4,0
71,40410,13484,2,0
73,25956,32357,0,1
55,43753,12552,1,0
70,92858,6444,2,0
38,88150,27406,0,1
63,45539,29288,4,0
47,88807,12793,3,1
27,29029,11677,3,0
43,76536,45629,0,0
44,91214,30498,1,0
25,67989,18268,3,1
56,63162,15634,1,0
25,39718,11420,1,0
77,22198,9378,3,0
25,29407,23046,4,1
72,94608,5998,2,0
51,25217,33757,3,0
76,95947,9302,2,0
33,53138,12830,1,1
58,54500,23908,4,1
30,25259,11735,1,1
40,99652,37898,4,0
29,69953,16609,0,0
44,42783,48177,4,0
39,61949,38954,4,0
49,41155,42062,1,0
74,52389,45903,3,0
78,76159,28599,3,1
66,53183,29373,2,0
44,51048,16004,0,1
19,52121,47477,4,1
62,47541,34219,2,1
50,56105,7150,4,0
43,41642,28226,4,0
45,57825,19144,0,0
36,78879,31289,0,1
60,48920,25906,2,0
22,75134,17458,3,0
50,60761,43576,4,0
37,71944,36435,1,0
47,51027,32994,2,0
62,92922,12892,4,0
25,41480,10553,0,0
55,57624,24988,0,1
78,89191,32223,0,1
34,69028,33172,0,1
61,73445,36145,3,0
18,65192,12154,3,0
20,89844,44907,4,0
63,38246,20479,4,0
43,53386,25366,2,1
48,70111,5177,0,1
25,97006,15802,0,1
60,68260,42281,1,0
76,60882,46513,1,0
63,79557,49349,0,0
25,80918,12774,1,0
78,32188,21625,1,1
52,30669,33575,0,0
56,31443,47339,3,0
45,39629,14788,3,0
68,46954,45796,4,0
21,27235,18749,3,0
74,95450,15196,0,0
33,70313,36127,1,0
30,62849,6300,0,0
37,71192,45691,2,1
68,31593,28862,1,0
22,60928,44441,0,0
72,47885,35591,4,0
54,74801,49744,4,0
37,29291,28027,1,0
41,64978,42055,3,0
53,76470,19384,4,0
51,84107,44005,2,0
75,89668,26410,1,0
62,20844,31348,2,0
79,74929,41573,1,0
65,51869,7214,3,1
71,54411,35973,0,0
51,79677,29632,1,0
36,54031,21621,0,0
34,55702,5732,1,0
22,42523,27547,3,1
42,24776,25273,2,1
35,81001,40592,0,0
77,38724,7454,2,0
72,76858,34487,1,1
70,34100,35689,1,0
67,62467,27607,3,0
25,71242,16575,1,0
44,80722,45936,3,0
32,99468,7424,1,0
62,41718,43951,2,0
30,66014,21469,1,1
33,39640,39784,0,0
39,80312,35585,4,1
37,39560,16678,0,0
30,26380,10701,0,1
37,67756,25098,3,0
19,49579,47231,1,0
52,48537,20002,2,0
64,25655,33389,1,0
72,79451,23792,4,1
36,87984,34421,1,0
62,99721,27702,4,1
54,37211,11971,4,1
75,42280,24235,0,0
71,53971,39165,4,0
23,26798,15157,4,0
31,37228,41924,2,0
21,55739,6530,3,0
39,68720,5774,1,0
68,90280,12985,2,0
72,60503,13307,3,0
56,34548,12342,0,0
53,89066,35119,2,0
51,57853,26631,2,1
44,94531,22733,0,0
24,44703,24231,4,0
20,45527,45782,0,0
64,85555,5626,1,0
50,80982,35028,0,0
19,70933,43729,2,0
59,81178,36143,0,0
33,80475,28975,1,0
42,65730,31798,4,0
77,43241,32521,4,0
32,92832,19259,3,1
41,61516,15613,3,0
32,38628,24441,1,1
48,39367,10867,3,0
31,31755,34114,4,1
71,73751,28589,4,0
31,33025,16023,3,0
23,24887,27391,0,0
31,80675,33503,4,0
34,99194,14211,3,1
35,69348,37506,3,0
37,90762,7006,1,0
68,89524,47522,1,0
79,74884,14033,4,0
34,41663,39971,2,0
33,38014,20064,3,0
57,34239,36904,0,0
56,56046,33475,2,0
69,38422,8197,3,0
49,41816,47669,2,0
77,47055,43434,3,0
61,74173,28790,3,0
26,26470,47024,2,1
44,65534,23892,1,1
63,90297,39486,3,0
69,41603,35084,4,0
50,80522,16524,2,1
27,76153,20765,1,0
34,41996,7593,0,1
66,59978,38466,3,0
66,95449,12568,3,1
53,61978,29712,4,0
34,60564,6225,1,0
35,49999,18180,3,0
69,51748,40470,1,0
40,81402,39972,3,1
51,52331,7228,0,0
25,64380,15648,4,0
30,77743,9948,0,1
40,73842,36696,0,0
74,84618,25186,2,0
79,27986,8099,0,0
71,98682,33310,4,0
37,62810,22922,4,0
39,80044,46561,3,0
64,96509,48024,0,1
69,72633,36568,1,0
40,38501,11978,2,0
58,40866,17098,2,0
52,38390,38313,2,0
20,61256,43700,4,0
51,59528,43971,4,0
50,47712,46143,3,1
63,25694,22772,0,1
34,75214,19240,4,0
62,41662,22841,2,0
36,20010,16462,4,0
47,57648,24184,0,0
40,47515,41071,4,0
32,96382,31029,0,0
76,67258,49595,3,0
74,80530,28670,4,0
31,48026,41054,0,0
19,36982,12489,0,1
56,37207,22556,1,0
66,77028,20767,3,1
35,57985,6711,4,1
23,59854,43264,1,1
76,97842,30356,4,1
49,85848,28871,2,1
38,92207,22412,2,0
57,43084,40018,0,0
45,55260,9383,1,0
44,62905,12451,0,0
19,36614,47028,0,0
50,72892,29859,0,1
33,30864,42445,2,0
56,68114,41256,0,1
39,35224,33943,0,1
73,67462,8212,0,0
60,20043,5916,0,0
64,60300,30146,1,1
30,44476,32375,4,0
79,47500,16430,1,0
73,76430,35317,3,0
19,39841,44037,1,0
31,80293,17759,3,1
73,58152,43810,2,0
55,25615,46580,4,0
58,46870,34348,0,0
45,72790,19705,3,0
24,65876,30346,2,0
35,64327,44499,4,0
73,63302,35726,3,0
58,49836,16539,2,0
72,29831,8698,0,1
53,53384,37969,2,1
58,59222,9237,2,1
53,62816,21334,0,0
61,61882,24553,3,0
21,74039,7864,2,1
74,83346,44128,0,0
47,71056,20326,3,0
41,37196,10412,0,1
37,24999,14349,1,1
63,44026,44195,3,0
73,21730,37869,1,0
48,78175,38144,2,0
41,88960,13397,2,1
24,82834,16916,2,0
43,58830,20372,3,1
30,87743,48017,4,1
71,98567,41431,3,0
25,48008,27678,3,1
72,88904,38828,4,0
22,87763,26947,3,0
61,68522,10124,1,0
30,85124,46849,4,0
46,50322,34921,4,0
37,32817,22946,1,0
31,66474,24579,4,0
49,67130,36658,4,0
77,33226,38578,1,0
67,51157,14250,0,0
44,20188,30836,0,0
73,29414,35163,0,1
42,26746,32122,1,0
69,34331,15038,2,0
21,96790,9412,3,1
38,95753,9398,4,0
35,57380,47085,1,0
56,54318,33236,3,0
32,35800,5657,1,0
70,47492,37820,4,0
55,25233,22492,2,0
65,42019,38754,1,0
69,31447,27410,3,0
41,99572,13402,3,1
25,30998,38543,4,0
45,52801,14106,0,0
38,44871,28823,4,0
33,47076,38273,4,0
77,21429,41066,0,0
71,30381,31433,2,1
33,21987,35731,1,1
52,39266,25572,3,0
34,79053,48197,1,1
26,97425,16105,1,0
74,68477,24385,3,0
52,21547,36741,0,0
